date,site_id,bulk_chl
2018-04-24T00:00:00Z,QU39,7.67858992601524
2018-05-02T00:00:00Z,QU39,2.84355410914042
2018-05-08T00:00:00Z,QU39,0.933704427179356
2018-05-15T00:00:00Z,QU39,4.57523453130512
2018-05-22T00:00:00Z,QU39,0.795847648860458
2018-05-29T00:00:00Z,QU39,0.791851628120676
2018-06-05T00:00:00Z,QU39,1.97622818354077
2018-06-11T00:00:00Z,QU39,0.880714602418182
2018-06-18T00:00:00Z,QU39,1.34561686871465
2018-06-26T00:00:00Z,QU39,1.38983603015408
2018-07-23T00:00:00Z,QU39,1.29996146945449
2018-07-31T00:00:00Z,QU39,0.322091032944035
2018-08-09T00:00:00Z,QU39,0.856686456767085
2018-08-14T00:00:00Z,QU39,1.25583108334493
2018-08-21T00:00:00Z,QU39,2.01521977858155
2018-08-29T00:00:00Z,QU39,11.7970821705478
2018-09-04T00:00:00Z,QU39,7.44509949951485
2018-09-13T00:00:00Z,QU39,0.964420125864188
2018-09-18T00:00:00Z,QU39,2.12045416769141
2018-10-04T00:00:00Z,QU39,6.22875138548873
2018-10-16T00:00:00Z,QU39,4.07864456127901
2018-10-24T00:00:00Z,QU39,3.00330842519369
2018-10-30T00:00:00Z,QU39,1.22582219461124
2018-11-16T00:00:00Z,QU39,1.01672293135285
2018-12-04T00:00:00Z,QU39,0.47124376517812
2019-01-16T00:00:00Z,QU39,0.669837570770679
2019-01-23T00:00:00Z,QU39,0.397154249755425
2019-01-29T00:00:00Z,QU39,0.669480773107342
2019-02-05T00:00:00Z,QU39,0.365309916940607
2019-02-12T00:00:00Z,QU39,1.06642857152948
2019-02-21T00:00:00Z,QU39,0.477848762809561
2019-02-26T00:00:00Z,QU39,0.856369805908973
2019-03-05T00:00:00Z,QU39,0.829971302405722
2019-03-12T00:00:00Z,QU39,16.8158246791003
2019-03-20T00:00:00Z,QU39,3.99253192586339
2019-03-27T00:00:00Z,QU39,14.6559305161351
2019-04-02T00:00:00Z,QU39,0.527920876092416
2019-04-10T00:00:00Z,QU39,0.688961650929126
2019-05-02T00:00:00Z,QU39,4.5309725917152
2019-05-09T00:00:00Z,QU39,2.49631997880042
2019-05-22T00:00:00Z,QU39,0.319443781044486
2019-05-29T00:00:00Z,QU39,3.99182021026634
2019-06-04T00:00:00Z,QU39,2.49806920380102
2019-06-20T00:00:00Z,QU39,0.925207377197249
2019-06-25T00:00:00Z,QU39,5.25193362870199
2019-07-03T00:00:00Z,QU39,1.35341223607337
2019-07-09T00:00:00Z,QU39,1.36619490106293
2019-07-18T00:00:00Z,QU39,1.73832017161612
2019-07-24T00:00:00Z,QU39,3.38724646775642
2019-07-30T00:00:00Z,QU39,1.00961368333407
2019-08-07T00:00:00Z,QU39,1.7919451929748
2019-08-15T00:00:00Z,QU39,0.7508714125231
2019-09-04T00:00:00Z,QU39,3.63125902985807
2019-10-09T00:00:00Z,QU39,1.1674185717222
2019-10-18T00:00:00Z,QU39,0.798755201416246
2019-10-30T00:00:00Z,QU39,1.45514761665438
2019-11-05T00:00:00Z,QU39,1.88790257133447
2019-11-13T00:00:00Z,QU39,1.54278724706222
2019-11-20T00:00:00Z,QU39,0.669168630033938
2019-11-26T00:00:00Z,QU39,0.97255659333569
2019-12-03T00:00:00Z,QU39,0.803018394927972
2020-01-08T00:00:00Z,QU39,0.499263828489169
2020-01-28T00:00:00Z,QU39,0.516190105359879
2020-02-05T00:00:00Z,QU39,0.499828053629788
